15.9104 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
21.8352 	EXP 	window1: mouseVisible = False
21.8434 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8.4, 8.4]), texRes=128.0, units='deg', win=Window(...))
21.8435 	EXP 	window1: mouseVisible = False
21.8465 	EXP 	Created polygon_3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon_3', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
21.8466 	EXP 	window1: mouseVisible = False
21.8475 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
21.8476 	EXP 	window1: mouseVisible = False
21.8711 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='waiting for scanner…', units='deg', win=Window(...), wrapWidth=15.0)
21.8712 	EXP 	window1: mouseVisible = False
21.8748 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([8.4, 8.4]), texRes=128.0, units='deg', win=Window(...))
21.8749 	EXP 	window1: mouseVisible = False
21.8777 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([ 1., -1., -1.]), fillColorSpace='rgb', fillRGB=array([ 1., -1., -1.]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1., -1., -1.]), lineWidth=3.0, name='polygon', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='deg', vertices=ndarray(...), win=Window(...), windingRule=None)
21.8778 	EXP 	window1: mouseVisible = False
21.8787 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='deg', win=Window(...), wrapWidth=15.0)
21.8787 	EXP 	window1: mouseVisible = False
21.8811 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.5, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='waiting for scanner…', units='deg', win=Window(...), wrapWidth=15.0)
0.0148 	EXP 	text_6: height = 0.5
0.0148 	EXP 	text_6: height = 0.5
0.0148 	EXP 	text_6: height = 0.5
0.0148 	EXP 	text_6: text = 'Press any button to begin the practice trials.'
0.0148 	EXP 	text_6: autoDraw = True
6.9527 	WARNING 	t of last frame was 77.86ms (=1/12)
28.2627 	EXP 	Imported practice_conditions_files/practice.csv as conditions, 10 conditions, 3 params
28.2630 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
28.2632 	EXP 	New trial (rep=0, index=0): OrderedDict([('current_image', 'practice_images/w_kitchen2.jpg'), ('trial_index', 0), ('is_blank_trial', 0)])
28.2715 	DATA 	Keypress: 1
28.2744 	WARNING 	t of last frame was 1065.89ms (=1/0)
28.2744 	EXP 	text_6: autoDraw = False
28.2744 	EXP 	image_2: image = 'practice_images/w_kitchen2.jpg'
28.2744 	EXP 	image_2: autoDraw = True
28.2744 	EXP 	polygon_3: autoDraw = True
29.0568 	DATA 	Keypress: 1
31.2632 	EXP 	image_2: autoDraw = False
32.2606 	EXP 	New trial (rep=0, index=1): OrderedDict([('current_image', 'practice_images/w_boardwalk2.jpg'), ('trial_index', 1), ('is_blank_trial', 0)])
32.2725 	EXP 	polygon_3: autoDraw = False
32.2725 	EXP 	image_2: autoDraw = False
32.2725 	EXP 	polygon_3: autoDraw = False
32.2725 	EXP 	image_2: image = 'practice_images/w_boardwalk2.jpg'
32.2725 	EXP 	image_2: autoDraw = True
32.2725 	EXP 	polygon_3: autoDraw = True
33.0684 	DATA 	Keypress: 1
35.2626 	EXP 	image_2: autoDraw = False
36.2602 	EXP 	New trial (rep=0, index=2): OrderedDict([('current_image', 'practice_images/w_monument2.jpg'), ('trial_index', 2), ('is_blank_trial', 0)])
36.2716 	EXP 	polygon_3: autoDraw = False
36.2716 	EXP 	image_2: autoDraw = False
36.2716 	EXP 	polygon_3: autoDraw = False
36.2716 	EXP 	image_2: image = 'practice_images/w_monument2.jpg'
36.2716 	EXP 	image_2: autoDraw = True
36.2716 	EXP 	polygon_3: autoDraw = True
37.1476 	DATA 	Keypress: 1
39.2624 	EXP 	image_2: autoDraw = False
40.2604 	EXP 	New trial (rep=0, index=3): OrderedDict([('current_image', 'practice_images/w_auditorium2.jpg'), ('trial_index', 3), ('is_blank_trial', 0)])
40.2723 	EXP 	polygon_3: autoDraw = False
40.2723 	EXP 	image_2: autoDraw = False
40.2723 	EXP 	polygon_3: autoDraw = False
40.2723 	EXP 	image_2: image = 'practice_images/w_auditorium2.jpg'
40.2723 	EXP 	image_2: autoDraw = True
40.2723 	EXP 	polygon_3: autoDraw = True
41.1188 	DATA 	Keypress: 1
43.2626 	EXP 	image_2: autoDraw = False
44.2603 	EXP 	New trial (rep=0, index=4): OrderedDict([('current_image', 'practice_images/w_kitchen2.jpg'), ('trial_index', 4), ('is_blank_trial', 0)])
44.2698 	EXP 	polygon_3: autoDraw = False
44.2698 	EXP 	image_2: autoDraw = False
44.2698 	EXP 	polygon_3: autoDraw = False
44.2698 	EXP 	image_2: image = 'practice_images/w_kitchen2.jpg'
44.2698 	EXP 	image_2: autoDraw = True
44.2698 	EXP 	polygon_3: autoDraw = True
45.3145 	DATA 	Keypress: 2
47.2633 	EXP 	image_2: autoDraw = False
48.2604 	EXP 	New trial (rep=0, index=5): OrderedDict([('current_image', 'practice_images/w_auditorium1.jpg'), ('trial_index', 5), ('is_blank_trial', 0)])
48.2718 	EXP 	polygon_3: autoDraw = False
48.2718 	EXP 	image_2: autoDraw = False
48.2718 	EXP 	polygon_3: autoDraw = False
48.2718 	EXP 	image_2: image = 'practice_images/w_auditorium1.jpg'
48.2718 	EXP 	image_2: autoDraw = True
48.2718 	EXP 	polygon_3: autoDraw = True
49.2180 	DATA 	Keypress: 1
51.2629 	EXP 	image_2: autoDraw = False
52.2602 	EXP 	New trial (rep=0, index=6): OrderedDict([('current_image', 'practice_images/w_bedroom2.jpg'), ('trial_index', 6), ('is_blank_trial', 0)])
52.2715 	EXP 	polygon_3: autoDraw = False
52.2715 	EXP 	image_2: autoDraw = False
52.2715 	EXP 	polygon_3: autoDraw = False
52.2715 	EXP 	image_2: image = 'practice_images/w_bedroom2.jpg'
52.2715 	EXP 	image_2: autoDraw = True
52.2715 	EXP 	polygon_3: autoDraw = True
52.2921 	WARNING 	t of last frame was 20.53ms (=1/48)
53.0490 	DATA 	Keypress: 1
55.2628 	EXP 	image_2: autoDraw = False
56.2604 	EXP 	New trial (rep=0, index=7): OrderedDict([('current_image', 'practice_images/w_kitchen1.jpg'), ('trial_index', 7), ('is_blank_trial', 0)])
56.2726 	EXP 	polygon_3: autoDraw = False
56.2726 	EXP 	image_2: autoDraw = False
56.2726 	EXP 	polygon_3: autoDraw = False
56.2726 	EXP 	image_2: image = 'practice_images/w_kitchen1.jpg'
56.2726 	EXP 	image_2: autoDraw = True
56.2726 	EXP 	polygon_3: autoDraw = True
57.1818 	DATA 	Keypress: 1
59.2638 	EXP 	image_2: autoDraw = False
60.2604 	EXP 	New trial (rep=0, index=8): OrderedDict([('current_image', 'practice_images/w_bedroom1.jpg'), ('trial_index', 8), ('is_blank_trial', 0)])
60.2715 	EXP 	polygon_3: autoDraw = False
60.2715 	EXP 	image_2: autoDraw = False
60.2715 	EXP 	polygon_3: autoDraw = False
60.2715 	EXP 	image_2: image = 'practice_images/w_bedroom1.jpg'
60.2715 	EXP 	image_2: autoDraw = True
60.2715 	EXP 	polygon_3: autoDraw = True
60.2921 	WARNING 	t of last frame was 20.57ms (=1/48)
60.9816 	DATA 	Keypress: 1
63.2637 	EXP 	image_2: autoDraw = False
64.2604 	EXP 	New trial (rep=0, index=9): OrderedDict([('current_image', 'practice_images/w_monument2.jpg'), ('trial_index', 9), ('is_blank_trial', 0)])
64.2702 	EXP 	image_2: autoDraw = False
64.2702 	EXP 	polygon_3: autoDraw = False
64.2702 	EXP 	image_2: image = 'practice_images/w_monument2.jpg'
64.2702 	EXP 	image_2: autoDraw = True
64.2702 	EXP 	polygon_3: autoDraw = True
65.2149 	DATA 	Keypress: 2
67.2631 	EXP 	image_2: autoDraw = False
68.2839 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
68.2837 	EXP 	image_2: autoDraw = False
68.2837 	EXP 	polygon_3: autoDraw = False
68.2837 	EXP 	text_7: height = 0.5
68.2837 	EXP 	text_7: height = 0.5
68.2837 	EXP 	text_7: height = 0.5
68.2837 	EXP 	text_7: text = 'Good job! You finished the practice trials. Press any button to begin the experiment.'
68.2837 	EXP 	text_7: autoDraw = True
73.5655 	DATA 	Keypress: 1
73.5680 	EXP 	text_7: autoDraw = False
73.5680 	EXP 	text_3: autoDraw = True
640.2036 	EXP 	Created sequence: random, trialTypes=1, nReps=16, seed=None
640.2041 	EXP 	New trial (rep=0, index=0): None
640.2228 	EXP 	Imported conditions_files/participant1_run0_sess3.csv as conditions, 70 conditions, 9 params
640.2237 	EXP 	Created sequence: sequential, trialTypes=70, nReps=1, seed=None
640.2239 	EXP 	New trial (rep=0, index=0): OrderedDict([('current_image', 'all_stimuli/special515/special_69839.jpg'), ('is_repeat', 0), ('trial_index', 0), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
640.2375 	DATA 	Keypress: equal
640.2406 	EXP 	text_3: autoDraw = False
640.2406 	EXP 	image: image = 'all_stimuli/special515/special_69839.jpg'
640.2406 	EXP 	image: autoDraw = True
640.2406 	EXP 	polygon: autoDraw = True
640.9410 	DATA 	Keypress: 1
642.0071 	DATA 	Keypress: equal
643.2380 	EXP 	image: autoDraw = False
643.8065 	DATA 	Keypress: equal
644.2378 	EXP 	New trial (rep=0, index=1): OrderedDict([('current_image', 'all_stimuli/closest_pairs2/set_3_closest_to_pair_37_image_cocoid_45923.png'), ('is_repeat', 0), ('trial_index', 1), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
644.2547 	EXP 	image: autoDraw = False
644.2547 	EXP 	polygon: autoDraw = False
644.2547 	EXP 	text_5: text = ''
644.2547 	EXP 	text_5: autoDraw = False
644.2547 	EXP 	text_4: autoDraw = False
644.2547 	EXP 	image: image = 'all_stimuli/closest_pairs2/set_3_closest_to_pair_37_image_cocoid_45923.png'
644.2547 	EXP 	image: autoDraw = True
644.2547 	EXP 	polygon: autoDraw = True
644.9272 	DATA 	Keypress: 1
645.6073 	DATA 	Keypress: equal
647.2509 	EXP 	image: autoDraw = False
647.4063 	DATA 	Keypress: equal
648.2407 	EXP 	New trial (rep=0, index=2): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_28325.png'), ('is_repeat', 0), ('trial_index', 2), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
648.2551 	EXP 	image: autoDraw = False
648.2551 	EXP 	polygon: autoDraw = False
648.2551 	EXP 	text_5: text = ''
648.2551 	EXP 	text_5: autoDraw = False
648.2551 	EXP 	text_4: autoDraw = False
648.2551 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_28325.png'
648.2551 	EXP 	image: autoDraw = True
648.2551 	EXP 	polygon: autoDraw = True
648.7946 	DATA 	Keypress: 1
649.2068 	DATA 	Keypress: equal
651.0080 	DATA 	Keypress: equal
651.2510 	EXP 	image: autoDraw = False
652.2408 	EXP 	New trial (rep=0, index=3): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_46480.png'), ('is_repeat', 0), ('trial_index', 3), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
652.2560 	EXP 	polygon: autoDraw = False
652.2560 	EXP 	image: autoDraw = False
652.2560 	EXP 	polygon: autoDraw = False
652.2560 	EXP 	text_5: text = ''
652.2560 	EXP 	text_5: autoDraw = False
652.2560 	EXP 	text_4: autoDraw = False
652.2560 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_46480.png'
652.2560 	EXP 	image: autoDraw = True
652.2560 	EXP 	polygon: autoDraw = True
652.8072 	DATA 	Keypress: equal
652.8556 	DATA 	Keypress: 1
654.6071 	DATA 	Keypress: equal
655.2511 	EXP 	image: autoDraw = False
656.2529 	EXP 	New trial (rep=0, index=4): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_48393.png'), ('is_repeat', 0), ('trial_index', 4), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
656.2690 	EXP 	image: autoDraw = False
656.2690 	EXP 	polygon: autoDraw = False
656.2690 	EXP 	text_5: text = ''
656.2690 	EXP 	text_5: autoDraw = False
656.2690 	EXP 	text_4: autoDraw = False
656.2690 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_48393.png'
656.2690 	EXP 	image: autoDraw = True
656.2690 	EXP 	polygon: autoDraw = True
656.4072 	DATA 	Keypress: equal
656.9776 	DATA 	Keypress: 1
658.2074 	DATA 	Keypress: equal
659.2679 	EXP 	image: autoDraw = False
660.0075 	DATA 	Keypress: equal
660.2576 	EXP 	New trial (rep=0, index=5): OrderedDict([('current_image', 'all_stimuli/closest_pairs2/set_3_closest_to_pair_27_image_cocoid_44058.png'), ('is_repeat', 0), ('trial_index', 5), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
660.2726 	EXP 	image: autoDraw = False
660.2726 	EXP 	polygon: autoDraw = False
660.2726 	EXP 	text_5: text = ''
660.2726 	EXP 	text_5: autoDraw = False
660.2726 	EXP 	text_4: autoDraw = False
660.2726 	EXP 	image: image = 'all_stimuli/closest_pairs2/set_3_closest_to_pair_27_image_cocoid_44058.png'
660.2726 	EXP 	image: autoDraw = True
660.2726 	EXP 	polygon: autoDraw = True
660.9072 	DATA 	Keypress: 1
661.8072 	DATA 	Keypress: equal
663.2679 	EXP 	image: autoDraw = False
663.6075 	DATA 	Keypress: equal
664.2571 	EXP 	New trial (rep=0, index=6): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_70947.png'), ('is_repeat', 0), ('trial_index', 6), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
664.2720 	EXP 	polygon: autoDraw = False
664.2720 	EXP 	image: autoDraw = False
664.2720 	EXP 	polygon: autoDraw = False
664.2720 	EXP 	text_5: text = ''
664.2720 	EXP 	text_5: autoDraw = False
664.2720 	EXP 	text_4: autoDraw = False
664.2720 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_70947.png'
664.2720 	EXP 	image: autoDraw = True
664.2720 	EXP 	polygon: autoDraw = True
664.9904 	DATA 	Keypress: 1
665.4069 	DATA 	Keypress: equal
667.2062 	DATA 	Keypress: equal
667.2680 	EXP 	image: autoDraw = False
668.2575 	EXP 	New trial (rep=0, index=7): OrderedDict([('current_image', 'all_stimuli/closest_pairs2/set_1_closest_to_pair_25_image_cocoid_58252.png'), ('is_repeat', 0), ('trial_index', 7), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
668.2719 	EXP 	polygon: autoDraw = False
668.2719 	EXP 	image: autoDraw = False
668.2719 	EXP 	polygon: autoDraw = False
668.2719 	EXP 	text_5: text = ''
668.2719 	EXP 	text_5: autoDraw = False
668.2719 	EXP 	text_4: autoDraw = False
668.2719 	EXP 	image: image = 'all_stimuli/closest_pairs2/set_1_closest_to_pair_25_image_cocoid_58252.png'
668.2719 	EXP 	image: autoDraw = True
668.2719 	EXP 	polygon: autoDraw = True
668.9576 	DATA 	Keypress: 1
669.0072 	DATA 	Keypress: equal
670.8076 	DATA 	Keypress: equal
671.2679 	EXP 	image: autoDraw = False
672.2581 	EXP 	New trial (rep=0, index=8): OrderedDict([('current_image', 'all_stimuli/MST_pairs2/pair_27_nsd_505_2_cocoid_31968.png'), ('is_repeat', 0), ('trial_index', 8), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
672.2875 	EXP 	polygon: autoDraw = False
672.2875 	EXP 	image: autoDraw = False
672.2875 	EXP 	polygon: autoDraw = False
672.2875 	EXP 	text_5: text = ''
672.2875 	EXP 	text_5: autoDraw = False
672.2875 	EXP 	text_4: autoDraw = False
672.2875 	EXP 	image: image = 'all_stimuli/MST_pairs2/pair_27_nsd_505_2_cocoid_31968.png'
672.2875 	EXP 	image: autoDraw = True
672.2875 	EXP 	polygon: autoDraw = True
672.6070 	DATA 	Keypress: equal
673.4077 	DATA 	Keypress: 1
674.4073 	DATA 	Keypress: equal
675.2847 	EXP 	image: autoDraw = False
676.2071 	DATA 	Keypress: equal
676.2699 	EXP 	New trial (rep=0, index=9): OrderedDict([('current_image', 'blank.jpg'), ('is_repeat', 0), ('trial_index', 9), ('is_blank_trial', 1), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
676.2801 	EXP 	image: autoDraw = False
676.2801 	EXP 	polygon: autoDraw = False
676.2801 	EXP 	text_5: text = ''
676.2801 	EXP 	text_5: autoDraw = False
676.2801 	EXP 	text_4: autoDraw = False
676.2801 	EXP 	image: image = 'blank.jpg'
676.2801 	EXP 	image: autoDraw = True
676.2801 	EXP 	polygon: autoDraw = True
678.0076 	DATA 	Keypress: equal
679.2721 	EXP 	image: autoDraw = False
679.8079 	DATA 	Keypress: equal
680.2700 	EXP 	New trial (rep=0, index=10): OrderedDict([('current_image', 'all_stimuli/special515/special_21950.jpg'), ('is_repeat', 0), ('trial_index', 10), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
680.2863 	EXP 	polygon: autoDraw = False
680.2863 	EXP 	image: autoDraw = False
680.2863 	EXP 	polygon: autoDraw = False
680.2863 	EXP 	text_5: text = ''
680.2863 	EXP 	text_5: autoDraw = False
680.2863 	EXP 	text_4: autoDraw = False
680.2863 	EXP 	image: image = 'all_stimuli/special515/special_21950.jpg'
680.2863 	EXP 	image: autoDraw = True
680.2863 	EXP 	polygon: autoDraw = True
680.9927 	DATA 	Keypress: 1
681.6071 	DATA 	Keypress: equal
683.2849 	EXP 	image: autoDraw = False
683.4073 	DATA 	Keypress: equal
684.2751 	EXP 	New trial (rep=0, index=11): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_37801.png'), ('is_repeat', 0), ('trial_index', 11), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
684.2906 	EXP 	image: autoDraw = False
684.2906 	EXP 	polygon: autoDraw = False
684.2906 	EXP 	text_5: text = ''
684.2906 	EXP 	text_5: autoDraw = False
684.2906 	EXP 	text_4: autoDraw = False
684.2906 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_37801.png'
684.2906 	EXP 	image: autoDraw = True
684.2906 	EXP 	polygon: autoDraw = True
684.9577 	DATA 	Keypress: 1
685.2071 	DATA 	Keypress: equal
687.0088 	DATA 	Keypress: equal
687.2849 	EXP 	image: autoDraw = False
688.2868 	EXP 	New trial (rep=0, index=12): OrderedDict([('current_image', 'all_stimuli/shared1000_notspecial/notspecial_21508.png'), ('is_repeat', 0), ('trial_index', 12), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
688.3026 	EXP 	image: autoDraw = False
688.3026 	EXP 	polygon: autoDraw = False
688.3026 	EXP 	text_5: text = ''
688.3026 	EXP 	text_5: autoDraw = False
688.3026 	EXP 	text_4: autoDraw = False
688.3026 	EXP 	image: image = 'all_stimuli/shared1000_notspecial/notspecial_21508.png'
688.3026 	EXP 	image: autoDraw = True
688.3026 	EXP 	polygon: autoDraw = True
688.8088 	DATA 	Keypress: equal
688.9447 	DATA 	Keypress: 1
690.6075 	DATA 	Keypress: equal
691.3017 	EXP 	image: autoDraw = False
692.2912 	EXP 	New trial (rep=0, index=13): OrderedDict([('current_image', 'all_stimuli/closest_pairs2/set_2_closest_to_pair_13_image_cocoid_28363.png'), ('is_repeat', 0), ('trial_index', 13), ('is_blank_trial', 0), ('is_new_run', 0), ('run_num', 0), ('sess_num', 3), ('is_not_last_trial', 1), ('all_blanks_list', [9, 21, 31, 45, 56, 68, 69])])
692.3054 	EXP 	image: autoDraw = False
692.3054 	EXP 	polygon: autoDraw = False
692.3054 	EXP 	text_5: text = ''
692.3054 	EXP 	text_5: autoDraw = False
692.3054 	EXP 	text_4: autoDraw = False
692.3054 	EXP 	image: image = 'all_stimuli/closest_pairs2/set_2_closest_to_pair_13_image_cocoid_28363.png'
